date_time,temp,clouds_all,rain_1h,traffic_volume,toll_collected
04-01-2022 11:00,23.84944239,96.7337802,5.749903273,110,38.00037284
04-01-2022 12:00,21.33202908,86.11230081,7.399374808,93,37.47780155
04-01-2022 13:00,15.30778982,61.76569826,7.046646536,71,31.94826204
04-01-2022 14:00,20.46496107,4.29061904,9.682117713,61,32.01033721
04-01-2022 15:00,11.87881022,70.08556494,2.953073223,60,33.30073349
04-01-2022 16:00,21.51892991,91.32843409,7.053067728,98,23.50742557
04-01-2022 17:00,28.58592395,52.45770675,3.656763331,99,38.28823892
04-01-2022 18:00,16.37137905,35.42248218,3.954107209,66,28.3754105
04-01-2022 19:00,23.3482076,12.0277345,2.305946367,62,27.66277056
04-01-2022 20:00,12.63595725,75.49011041,3.440101757,73,30.37835411
04-01-2022 21:00,24.32654408,88.50218512,9.482967517,102,20.93931934
04-01-2022 22:00,15.78812186,10.02517441,2.925708469,44,23.32566738
04-01-2022 23:00,13.66382724,75.89845548,2.45990606,67,34.76067233
05-01-2022 00:00,21.7302587,1.706048626,5.831379785,48,21.65597336
05-01-2022 01:00,10.40215092,96.70549181,2.580359567,70,32.06304219
05-01-2022 02:00,26.57880058,61.50580206,4.733857256,92,42
05-01-2022 03:00,10.09390952,55.2439059,8.341762566,58,16
05-01-2022 04:00,23.55633074,29.59498336,2.304003143,63,17
05-01-2022 05:00,15.40015946,92.92916716,4.266914122,88,49
05-01-2022 06:00,24.70388044,26.59056273,6.10489735,73,40
05-01-2022 07:00,29.2437709,82.81466132,5.456289246,109,17
05-01-2022 08:00,14.97506287,98.51086793,9.747232374,94,13
05-01-2022 09:00,21.52314669,78.33966455,6.803702544,89,14
05-01-2022 10:00,21.84083863,51.89899204,7.39946242,74,20
05-01-2022 11:00,21.44503812,6.607426385,9.66955948,62,50
05-01-2022 12:00,14.46163265,47.24137892,4.144380252,56,38
05-01-2022 13:00,29.05498023,43.8255947,3.553798151,75,41
05-01-2022 14:00,18.94250757,20.27960412,0.438624298,47,24
05-01-2022 15:00,26.92817345,42.35876367,1.842043065,72,38
05-01-2022 16:00,23.98958551,35.77578841,2.371896321,73,23
05-01-2022 17:00,15.94873902,16.36842612,1.835044671,45,39
05-01-2022 18:00,26.27595639,44.13741433,7.547838932,88,41
05-01-2022 19:00,17.93011482,26.27999563,5.358829813,54,18
05-01-2022 20:00,27.62206394,52.20624207,6.676338015,95,22
05-01-2022 21:00,21.62545745,3.516005972,8.204621608,59,14
05-01-2022 22:00,27.63470724,90.62314198,2.307739413,102,25
05-01-2022 23:00,23.8506318,81.63643055,3.259239398,91,38
06-01-2022 00:00,24.5050856,55.25813325,7.08360267,92,31
06-01-2022 01:00,20.02648764,85.18085828,3.927589459,86,20
06-01-2022 02:00,29.12167269,96.23950738,0.292709401,108,13
06-01-2022 03:00,22.87980398,11.05222941,4.34955219,63,22
06-01-2022 04:00,18.47710097,63.08318084,9.082730864,92,44
06-01-2022 05:00,22.12786428,99.79940009,4.090215116,109,46
06-01-2022 06:00,10.38386397,98.78891693,3.322489164,80,50
06-01-2022 07:00,16.03149633,60.33229923,9.895250829,70,22
06-01-2022 08:00,23.20347075,12.80208705,6.444155642,59,11
06-01-2022 09:00,15.80155214,58.3192831,3.659980265,64,12
06-01-2022 10:00,22.36030858,0.206463557,1.020195314,55,13
06-01-2022 11:00,18.57537402,19.89113347,7.878494449,55,40
06-01-2022 12:00,12.70948128,95.61231596,7.080749335,86,28
06-01-2022 13:00,15.96564652,33.04405726,9.219157992,63,49
06-01-2022 14:00,21.39929821,63.83901058,2.1727563,73,13
06-01-2022 15:00,21.81745522,28.08594946,1.1492435,61,27
06-01-2022 16:00,21.48650498,94.78218871,7.240725264,103,43
06-01-2022 17:00,23.0640164,72.85587299,2.03395842,79,13
06-01-2022 18:00,23.0420654,32.96511576,1.761038378,71,22
06-01-2022 19:00,18.62836871,79.17614212,3.198073354,71,39
06-01-2022 20:00,27.93093192,10.81655245,8.168251415,71,15
06-01-2022 21:00,17.3512374,39.23189401,5.395366051,67,40
06-01-2022 22:00,18.71729851,22.12181277,0.458503551,43,42
06-01-2022 23:00,27.8384671,68.37264473,4.638946747,99,48
07-01-2022 00:00,26.12387978,10.24462818,6.839796114,61,24
07-01-2022 01:00,24.07777167,39.70258323,5.383684385,76,19
07-01-2022 02:00,12.00453775,27.66497302,5.724502182,35,23
07-01-2022 03:00,28.38965227,50.63429193,2.247773284,81,49
07-01-2022 04:00,24.28482599,34.98976805,8.477393316,71,46
07-01-2022 05:00,29.97694013,70.64105777,5.613987176,102,30
07-01-2022 06:00,12.98896609,2.457702431,7.13246013,36,39
07-01-2022 07:00,27.36252115,63.39869213,9.81864217,98,16
07-01-2022 08:00,13.24985869,23.05712897,4.281986577,48,37
07-01-2022 09:00,22.31119129,26.87090288,8.810666127,67,29
07-01-2022 10:00,12.47639966,80.02556036,0.072810139,68,25
07-01-2022 11:00,26.96016459,95.5568394,0.334072926,110,37
07-01-2022 12:00,26.14637917,31.655021,5.902799217,78,17
07-01-2022 13:00,21.38201477,82.68052704,3.114493955,84,25
07-01-2022 14:00,18.14366594,10.3990838,2.48276567,39,31
07-01-2022 15:00,11.38333991,63.3981653,2.779353572,55,40
07-01-2022 16:00,23.94857546,75.10322995,3.184029346,94,26
07-01-2022 17:00,19.07085365,15.5977928,7.289476961,58,31
07-01-2022 18:00,24.44111199,42.60023877,5.691959722,83,25
07-01-2022 19:00,27.32764652,89.27071642,7.890359726,115,17
07-01-2022 20:00,29.5104301,10.35784634,8.301965798,77,39
07-01-2022 21:00,27.11606685,1.80963582,8.429348593,70,39
07-01-2022 22:00,10.23428168,59.0585379,4.146441492,65,28
07-01-2022 23:00,17.19956129,43.55315405,4.212733963,70,13
08-01-2022 00:00,24.59981125,79.86892489,9.262658801,102,14
08-01-2022 01:00,13.43259355,92.34555382,6.617635946,88,33
08-01-2022 02:00,20.42073212,29.91536445,0.80467184,60,11
08-01-2022 03:00,11.08675977,38.84041172,5.421869541,55,30
08-01-2022 04:00,13.9999305,48.62720863,3.560072596,61,39
08-01-2022 05:00,10.37043589,58.81514604,9.874349897,60,19
08-01-2022 06:00,25.87395407,98.38538297,0.136554065,93,31
08-01-2022 07:00,14.47849376,69.73302508,6.121808731,76,12
08-01-2022 08:00,16.90703361,38.95485073,7.236230944,74,43
08-01-2022 09:00,28.56162587,26.37676865,2.889067714,71,45
08-01-2022 10:00,24.08828804,94.46257184,9.736415183,109,26
08-01-2022 11:00,10.63677859,13.55484331,8.59536627,36,24
08-01-2022 12:00,13.29388313,72.02658525,9.15652841,82,41
08-01-2022 13:00,22.42956803,92.53950253,0.192320594,80,14
08-01-2022 14:00,21.54457177,66.46655865,5.698721513,74,20
08-01-2022 15:00,14.75785643,42.30544402,2.94650242,57,32
08-01-2022 16:00,28.68427996,19.89909399,8.490286349,80,32
08-01-2022 17:00,22.27931912,36.74753223,6.328496569,70,32
08-01-2022 18:00,20.71265606,70.68718094,5.388770043,83,23
08-01-2022 19:00,21.79819953,64.95342242,1.145881697,80,41
08-01-2022 20:00,24.60244059,92.79761666,5.402228048,102,50
08-01-2022 21:00,16.23889991,86.68609137,6.319041464,80,13
08-01-2022 22:00,17.96442124,81.61507523,9.559123093,86,22
08-01-2022 23:00,14.19687498,91.14508754,5.850510104,87,38
09-01-2022 00:00,13.72386012,27.63371527,9.674006017,53,39
09-01-2022 01:00,28.8874478,36.95235401,9.616061156,84,25
09-01-2022 02:00,24.7910159,37.98939038,6.502003358,79,48
09-01-2022 03:00,19.80917617,56.04505887,5.059079841,78,10
09-01-2022 04:00,14.54829256,66.82182295,4.660217438,76,23
09-01-2022 05:00,15.08712964,28.6716683,8.903785611,59,43
09-01-2022 06:00,11.16058321,1.946246731,0.28256683,20,41
09-01-2022 07:00,18.68833251,39.92223837,1.13808198,61,38
09-01-2022 08:00,16.23591764,30.85279596,1.020717291,53,50
09-01-2022 09:00,23.92686978,94.2184719,7.569353251,106,38
09-01-2022 10:00,17.55503679,88.82650405,3.396510239,84,49
09-01-2022 11:00,13.59207355,86.03106783,6.379685447,81,21
09-01-2022 12:00,10.49357457,65.29997609,6.037829038,62,40
09-01-2022 13:00,11.34499263,34.42891647,3.858279697,47,21
09-01-2022 14:00,23.58785547,54.88492674,5.315677222,77,22
09-01-2022 15:00,19.07393689,81.52250407,6.451385336,83,45
09-01-2022 16:00,20.73158422,9.861036872,9.409503299,56,17
09-01-2022 17:00,27.93342586,80.10748803,5.756340729,108,48
09-01-2022 18:00,29.80677895,4.117979133,6.143675118,72,48
09-01-2022 19:00,14.33793969,81.64210312,0.678558177,76,42
09-01-2022 20:00,23.26156406,80.75638042,9.522158148,100,35
09-01-2022 21:00,15.26644753,5.100730883,5.280819279,35,12
09-01-2022 22:00,10.41301999,62.71607115,8.012734199,70,11
09-01-2022 23:00,25.16757308,50.24530743,0.502910631,76,20
10-01-2022 00:00,16.40034302,16.98195032,4.209101357,54,46
10-01-2022 01:00,17.66927788,14.83789377,2.569754592,50,40
10-01-2022 02:00,21.76634227,77.32591261,2.669758987,97,16
10-01-2022 03:00,26.6209691,56.76927488,7.9145373,92,35
10-01-2022 04:00,22.57963687,98.29991349,6.238667253,108,34
10-01-2022 05:00,27.45301311,98.22477773,4.397453118,115,17
10-01-2022 06:00,15.4708407,99.26669935,0.105857396,78,44
10-01-2022 07:00,25.96093668,11.86155184,9.649279429,71,13
10-01-2022 08:00,13.71271889,93.8256137,9.620232534,81,20
10-01-2022 09:00,29.05583314,24.4569609,2.175522103,66,42
10-01-2022 10:00,23.74976553,45.82122598,0.413463723,72,44
10-01-2022 11:00,14.31015354,75.74065558,5.30199363,78,35
10-01-2022 12:00,28.94741181,20.36209321,9.514108146,86,50
10-01-2022 13:00,24.61711614,56.63116056,9.103958458,93,46
10-01-2022 14:00,15.07883285,18.58167482,5.846628639,53,23
10-01-2022 15:00,14.26623955,10.47361067,3.035488507,35,15
10-01-2022 16:00,20.36401428,11.65586124,3.299608838,50,39
10-01-2022 17:00,10.51325436,35.76390348,8.979135515,56,49
10-01-2022 18:00,14.14940151,0.465483684,4.917840356,38,43
10-01-2022 19:00,18.49370938,42.48539212,1.31116229,59,32
10-01-2022 20:00,17.48339961,66.41971051,2.48425476,79,19
10-01-2022 21:00,19.27150849,40.1688185,2.767949015,56,46
10-01-2022 22:00,15.55257413,8.579460052,1.235466849,35,47
10-01-2022 23:00,21.73568693,6.268886202,4.630443815,52,44
11-01-2022 00:00,27.27711212,27.81165128,9.160509083,86,42
11-01-2022 01:00,12.35063712,16.93126905,6.68782543,43,17
11-01-2022 02:00,20.34758214,96.50949732,0.724739242,84,40
11-01-2022 03:00,12.64136213,15.1230225,0.054948178,35,35
11-01-2022 04:00,24.33719362,80.54624374,2.762476675,99,50
11-01-2022 05:00,17.92119406,58.61079417,3.626929348,74,32
11-01-2022 06:00,21.30842624,56.928692,7.76749669,86,28
11-01-2022 07:00,13.66559672,51.20807159,9.670055239,58,29
11-01-2022 08:00,12.89695519,97.17630761,3.875671734,76,28
11-01-2022 09:00,19.76112561,36.38447751,6.866900298,70,12
11-01-2022 10:00,17.11225476,78.7915751,9.949019074,88,48
11-01-2022 11:00,28.80863891,55.52941075,7.456665839,99,10
11-01-2022 12:00,25.30650508,39.56336676,6.361895491,74,41
11-01-2022 13:00,24.9732724,95.54659333,0.780748542,99,20
11-01-2022 14:00,28.07439479,59.83159694,3.232152012,84,29
11-01-2022 15:00,11.66844871,11.89169421,9.133921585,33,40
11-01-2022 16:00,21.0438494,41.7539201,2.010054817,67,41
11-01-2022 17:00,21.68952138,78.15817277,8.435903593,99,16
11-01-2022 18:00,29.23872757,69.37470232,6.963236851,105,19
11-01-2022 19:00,15.84295054,91.63403298,3.663243708,83,28
11-01-2022 20:00,14.8165756,25.93773841,5.291742697,43,28
11-01-2022 21:00,12.00587885,75.81937164,5.428064688,75,29
11-01-2022 22:00,10.32859259,45.98752074,7.140537851,54,23
11-01-2022 23:00,28.59058634,57.3609747,5.165559411,103,14
12-01-2022 00:00,23.39833093,95.5046681,1.330759902,101,49
12-01-2022 01:00,25.70305824,97.928632,7.734546715,102,21
12-01-2022 02:00,15.63460212,86.15909639,4.062724969,84,17
12-01-2022 03:00,21.72820332,35.90970877,9.630938902,69,24
12-01-2022 04:00,11.27910532,88.77008357,2.835137823,67,14
12-01-2022 05:00,19.71255192,63.86091776,2.630787803,74,22
12-01-2022 06:00,29.54990279,42.99967805,3.335073957,85,24
12-01-2022 07:00,27.53010491,3.57426825,5.72317016,67,47
12-01-2022 08:00,16.76317904,77.01281242,8.948697402,80,14
12-01-2022 09:00,29.23140309,50.21055807,1.762816401,80,44
12-01-2022 10:00,14.63403253,78.61884995,2.796787976,76,25
12-01-2022 11:00,28.98637645,74.80227993,5.816798431,104,29
12-01-2022 12:00,28.82755409,79.3567368,4.543342422,105,42
12-01-2022 13:00,25.98405175,30.06511587,4.473228873,63,40
12-01-2022 14:00,22.60895874,80.07985991,8.207342621,97,10
12-01-2022 15:00,27.48575933,54.88463285,9.238783025,92,33
12-01-2022 16:00,15.86040569,47.33262004,4.813069661,58,47
12-01-2022 17:00,26.97887111,67.51259138,6.873517954,103,12
12-01-2022 18:00,22.35753384,2.135868294,8.01058711,52,12
12-01-2022 19:00,10.26473716,10.23168159,5.183664104,28,41
12-01-2022 20:00,16.94467036,29.21773652,2.94316409,51,31
12-01-2022 21:00,12.96281722,98.299011,6.380845977,87,22
12-01-2022 22:00,29.6365878,13.97457789,5.851091003,71,15
12-01-2022 23:00,19.56740614,33.05963008,9.015628197,75,26
13-01-2022 00:00,19.94782731,5.105306469,0.524070368,50,27
13-01-2022 01:00,22.78945033,33.12688803,9.101313871,71,33
13-01-2022 02:00,17.37169212,32.03262865,5.344320282,58,23
13-01-2022 03:00,12.73800543,94.68071709,0.15676116,69,49
13-01-2022 04:00,26.44235466,84.5154087,3.447021788,92,50
13-01-2022 05:00,13.79695824,38.27642192,7.243335639,59,37
13-01-2022 06:00,20.22637965,2.476905804,4.884330879,53,36
13-01-2022 07:00,14.48634058,83.1031114,9.801590374,95,25
13-01-2022 08:00,11.95688969,66.05361771,4.226100738,59,28
13-01-2022 09:00,27.24383035,15.23644837,3.266352296,74,37
13-01-2022 10:00,29.45838978,99.6071271,8.216719344,128,21
13-01-2022 11:00,29.21669316,10.02334374,5.479066994,73,27
13-01-2022 12:00,28.13110998,86.71145416,6.823265791,113,27
13-01-2022 13:00,25.48094665,29.42661641,8.05702338,82,35
13-01-2022 14:00,16.66290304,43.53534663,6.714275461,75,33
13-01-2022 15:00,11.6220278,79.54565268,4.224074948,72,34
13-01-2022 16:00,18.14482343,67.7508356,1.247964479,72,44
13-01-2022 17:00,14.64468284,93.78643744,5.802481666,81,27
13-01-2022 18:00,12.6497527,62.11403255,8.974333267,71,32
13-01-2022 19:00,11.06854364,9.781016148,4.188924265,38,13
13-01-2022 20:00,24.51188728,88.43603632,9.107252348,108,22
13-01-2022 21:00,10.22854917,76.9155525,5.035278198,63,15
13-01-2022 22:00,25.41161497,71.18704509,6.208415624,96,49
13-01-2022 23:00,12.93893291,5.373354735,8.329884761,40,19
14-01-2022 00:00,11.59044165,39.62227447,5.645971096,53,14
14-01-2022 01:00,11.79206068,16.74358195,0.909693393,25,41
14-01-2022 02:00,23.44095615,82.19039084,9.809794008,105,11
14-01-2022 03:00,14.9073442,70.05286228,2.458493019,72,35
14-01-2022 04:00,18.41078933,88.30775973,7.105053286,94,46
14-01-2022 05:00,21.14737583,96.65751069,5.051134386,98,38
14-01-2022 06:00,27.21102348,77.47476142,4.787726368,91,14
14-01-2022 07:00,24.54088525,99.42330832,2.439408189,102,48
14-01-2022 08:00,15.4065581,61.47698861,7.221507657,78,27
14-01-2022 09:00,12.62965599,3.712960389,1.127882648,25,21
14-01-2022 10:00,11.10748641,1.425151515,9.904533094,28,18
14-01-2022 11:00,16.03197269,34.21038752,8.453735371,54,41
14-01-2022 12:00,15.24236298,82.34717191,5.3450894,81,23
14-01-2022 13:00,19.12281134,86.61347063,4.245529561,90,40
14-01-2022 14:00,23.66562671,96.08125288,2.864646325,104,29
14-01-2022 15:00,23.91250891,6.512146855,5.015914709,58,49
14-01-2022 16:00,15.67037693,4.457111099,8.79417462,39,44
14-01-2022 17:00,17.59853912,91.32835964,2.750064007,81,31
14-01-2022 18:00,13.62301923,30.50466984,5.005374588,54,16
14-01-2022 19:00,25.77091025,55.79874006,2.345499021,84,47
14-01-2022 20:00,11.13696153,98.2444883,3.371491137,80,18
14-01-2022 21:00,23.93994483,40.04485347,1.902605089,73,25
14-01-2022 22:00,25.57390792,66.58713983,9.905391939,98,46
14-01-2022 23:00,25.54815124,40.08795636,5.714974465,79,35
15-01-2022 00:00,15.18845129,76.81946645,7.32815124,89,11
15-01-2022 01:00,17.47626276,52.77147256,0.982499135,65,30
15-01-2022 02:00,21.7519927,23.7523138,3.661175501,60,20
15-01-2022 03:00,15.45643805,27.13061013,8.92639803,60,37
15-01-2022 04:00,17.41705598,25.80592125,0.844383264,50,22
15-01-2022 05:00,13.9410856,53.23203283,1.654832283,46,21
15-01-2022 06:00,19.19711768,70.3189016,6.254176104,86,37
15-01-2022 07:00,10.89224603,94.92799,6.227889941,88,50
15-01-2022 08:00,25.99591769,69.40873751,8.382270445,95,11
15-01-2022 09:00,11.53912894,78.1192844,9.354927639,83,27
15-01-2022 10:00,20.37670298,16.89261159,1.419864754,50,33
15-01-2022 11:00,16.13620199,37.4062625,2.593738185,56,22
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
